Index,Body_Part,Occupational_Group,Impairment_Code,Variant
3933,LEG-VASCULAR,311,17.01.05.00,F
3934,LEG-VASCULAR,320,17.01.05.00,F
3935,LEG-VASCULAR,321,17.01.05.00,F
3936,LEG-VASCULAR,322,17.01.05.00,F
3937,LEG-VASCULAR,330,17.01.05.00,F
3938,LEG-VASCULAR,331,17.01.05.00,F
3939,LEG-VASCULAR,332,17.01.05.00,F
3940,LEG-VASCULAR,340,17.01.05.00,G
3941,LEG-VASCULAR,341,17.01.05.00,G
3942,LEG-VASCULAR,350,17.01.05.00,G
3943,LEG-VASCULAR,351,17.01.05.00,G
3944,LEG-VASCULAR,360,17.01.05.00,G
3945,LEG-VASCULAR,370,17.01.05.00,G
3946,LEG-VASCULAR,380,17.01.05.00,I
3947,LEG-VASCULAR,390,17.01.05.00,H
3948,LEG-VASCULAR,420,17.01.05.00,G
3949,LEG-VASCULAR,430,17.01.05.00,H
3950,LEG-VASCULAR,460,17.01.05.00,H
3951,LEG-VASCULAR,470,17.01.05.00,H
3952,LEG-VASCULAR,480,17.01.05.00,H
3953,LEG-VASCULAR,481,17.01.05.00,I
3954,LEG-VASCULAR,482,17.01.05.00,J
3955,LEG-VASCULAR,490,17.01.05.00,I
3956,LEG-VASCULAR,491,17.01.05.00,H
3957,LEG-VASCULAR,492,17.01.05.00,I
3958,LEG-VASCULAR,493,17.01.05.00,I
3959,LEG-VASCULAR,560,17.01.05.00,I
3960,LEG-VASCULAR,590,17.01.05.00,J
3961,LEG-CAUSALGIA,110,17.01.06.00,D
3962,LEG-CAUSALGIA,111,17.01.06.00,D
3963,LEG-CAUSALGIA,112,17.01.06.00,C
3964,LEG-CAUSALGIA,120,17.01.06.00,C
3965,LEG-CAUSALGIA,210,17.01.06.00,E
3966,LEG-CAUSALGIA,211,17.01.06.00,E
3967,LEG-CAUSALGIA,212,17.01.06.00,E
3968,LEG-CAUSALGIA,213,17.01.06.00,F
3969,LEG-CAUSALGIA,214,17.01.06.00,F
3970,LEG-CAUSALGIA,220,17.01.06.00,E
3971,LEG-CAUSALGIA,221,17.01.06.00,E
3972,LEG-CAUSALGIA,230,17.01.06.00,E
3973,LEG-CAUSALGIA,240,17.01.06.00,E
3974,LEG-CAUSALGIA,250,17.01.06.00,F
3975,LEG-CAUSALGIA,251,17.01.06.00,E
3976,LEG-CAUSALGIA,290,17.01.06.00,E
3977,LEG-CAUSALGIA,310,17.01.06.00,F
3978,LEG-CAUSALGIA,311,17.01.06.00,F
3979,LEG-CAUSALGIA,320,17.01.06.00,F
3980,LEG-CAUSALGIA,321,17.01.06.00,F
3981,LEG-CAUSALGIA,322,17.01.06.00,F
3982,LEG-CAUSALGIA,330,17.01.06.00,F
3983,LEG-CAUSALGIA,331,17.01.06.00,F
3984,LEG-CAUSALGIA,332,17.01.06.00,F
3985,LEG-CAUSALGIA,340,17.01.06.00,G
3986,LEG-CAUSALGIA,341,17.01.06.00,G
3987,LEG-CAUSALGIA,350,17.01.06.00,G
3988,LEG-CAUSALGIA,351,17.01.06.00,G
3989,LEG-CAUSALGIA,360,17.01.06.00,G
3990,LEG-CAUSALGIA,370,17.01.06.00,G
3991,LEG-CAUSALGIA,380,17.01.06.00,I
3992,LEG-CAUSALGIA,390,17.01.06.00,H
3993,LEG-CAUSALGIA,420,17.01.06.00,G
3994,LEG-CAUSALGIA,430,17.01.06.00,H
3995,LEG-CAUSALGIA,460,17.01.06.00,H
3996,LEG-CAUSALGIA,470,17.01.06.00,H
3997,LEG-CAUSALGIA,480,17.01.06.00,H
3998,LEG-CAUSALGIA,481,17.01.06.00,I
3999,LEG-CAUSALGIA,482,17.01.06.00,J
4000,LEG-CAUSALGIA,490,17.01.06.00,I
4001,LEG-CAUSALGIA,491,17.01.06.00,H
4002,LEG-CAUSALGIA,492,17.01.06.00,I
4003,LEG-CAUSALGIA,493,17.01.06.00,I
4004,LEG-CAUSALGIA,560,17.01.06.00,I
4005,LEG-CAUSALGIA,590,17.01.06.00,J
4006,LEG-GAIT,110,17.01.07.00,D
4007,LEG-GAIT,111,17.01.07.00,D
4008,LEG-GAIT,112,17.01.07.00,C
4009,LEG-GAIT,120,17.01.07.00,C
4010,LEG-GAIT,210,17.01.07.00,E
4011,LEG-GAIT,211,17.01.07.00,E
4012,LEG-GAIT,212,17.01.07.00,E
4013,LEG-GAIT,213,17.01.07.00,F
4014,LEG-GAIT,214,17.01.07.00,F
4015,LEG-GAIT,220,17.01.07.00,E
4016,LEG-GAIT,221,17.01.07.00,E
4017,LEG-GAIT,230,17.01.07.00,E
4018,LEG-GAIT,240,17.01.07.00,E
4019,LEG-GAIT,250,17.01.07.00,F
4020,LEG-GAIT,251,17.01.07.00,E
4021,LEG-GAIT,290,17.01.07.00,E
4022,LEG-GAIT,310,17.01.07.00,F
4023,LEG-GAIT,311,17.01.07.00,F
4024,LEG-GAIT,320,17.01.07.00,F
4025,LEG-GAIT,321,17.01.07.00,F
4026,LEG-GAIT,322,17.01.07.00,F
4027,LEG-GAIT,330,17.01.07.00,F
4028,LEG-GAIT,331,17.01.07.00,F
4029,LEG-GAIT,332,17.01.07.00,F
4030,LEG-GAIT,340,17.01.07.00,G
4031,LEG-GAIT,341,17.01.07.00,G
4032,LEG-GAIT,350,17.01.07.00,G
4033,LEG-GAIT,351,17.01.07.00,G
4034,LEG-GAIT,360,17.01.07.00,G
4035,LEG-GAIT,370,17.01.07.00,G
4036,LEG-GAIT,380,17.01.07.00,I
4037,LEG-GAIT,390,17.01.07.00,H
4038,LEG-GAIT,420,17.01.07.00,G
4039,LEG-GAIT,430,17.01.07.00,H
4040,LEG-GAIT,460,17.01.07.00,H
4041,LEG-GAIT,470,17.01.07.00,H
4042,LEG-GAIT,480,17.01.07.00,H
4043,LEG-GAIT,481,17.01.07.00,I
4044,LEG-GAIT,482,17.01.07.00,J
4045,LEG-GAIT,490,17.01.07.00,I
4046,LEG-GAIT,491,17.01.07.00,H
4047,LEG-GAIT,492,17.01.07.00,I
4048,LEG-GAIT,493,17.01.07.00,I
4049,LEG-GAIT,560,17.01.07.00,I
4050,LEG-GAIT,590,17.01.07.00,J
4051,LEG-OTHER,110,17.01.08.00,D
4052,LEG-OTHER,111,17.01.08.00,D
4053,LEG-OTHER,112,17.01.08.00,C
4054,LEG-OTHER,120,17.01.08.00,C
4055,LEG-OTHER,210,17.01.08.00,E
4056,LEG-OTHER,211,17.01.08.00,E
4057,LEG-OTHER,212,17.01.08.00,E
4058,LEG-OTHER,213,17.01.08.00,F
4059,LEG-OTHER,214,17.01.08.00,F
4060,LEG-OTHER,220,17.01.08.00,E
4061,LEG-OTHER,221,17.01.08.00,E
4062,LEG-OTHER,230,17.01.08.00,E
4063,LEG-OTHER,240,17.01.08.00,E
4064,LEG-OTHER,250,17.01.08.00,F
4065,LEG-OTHER,251,17.01.08.00,E
4066,LEG-OTHER,290,17.01.08.00,E
4067,LEG-OTHER,310,17.01.08.00,F
4068,LEG-OTHER,311,17.01.08.00,F
4069,LEG-OTHER,320,17.01.08.00,F
4070,LEG-OTHER,321,17.01.08.00,F
4071,LEG-OTHER,322,17.01.08.00,F
4072,LEG-OTHER,330,17.01.08.00,F
4073,LEG-OTHER,331,17.01.08.00,F
4074,LEG-OTHER,332,17.01.08.00,F
4075,LEG-OTHER,340,17.01.08.00,G
4076,LEG-OTHER,341,17.01.08.00,G
4077,LEG-OTHER,350,17.01.08.00,G
4078,LEG-OTHER,351,17.01.08.00,G
4079,LEG-OTHER,360,17.01.08.00,G
4080,LEG-OTHER,370,17.01.08.00,G
4081,LEG-OTHER,380,17.01.08.00,I
4082,LEG-OTHER,390,17.01.08.00,H
4083,LEG-OTHER,420,17.01.08.00,G
4084,LEG-OTHER,430,17.01.08.00,H
4085,LEG-OTHER,460,17.01.08.00,H
4086,LEG-OTHER,470,17.01.08.00,H
4087,LEG-OTHER,480,17.01.08.00,H
4088,LEG-OTHER,481,17.01.08.00,I
4089,LEG-OTHER,482,17.01.08.00,J
4090,LEG-OTHER,490,17.01.08.00,I
4091,LEG-OTHER,491,17.01.08.00,H
4092,LEG-OTHER,492,17.01.08.00,I
4093,LEG-OTHER,493,17.01.08.00,I
4094,LEG-OTHER,560,17.01.08.00,I
4095,LEG-OTHER,590,17.01.08.00,J
4096,PELVIS-FX,110,17.02.10.00,D
4097,PELVIS-FX,111,17.02.10.00,D
4098,PELVIS-FX,112,17.02.10.00,C
4099,PELVIS-FX,120,17.02.10.00,C
4100,PELVIS-FX,210,17.02.10.00,E
4101,PELVIS-FX,211,17.02.10.00,E
4102,PELVIS-FX,212,17.02.10.00,E
4103,PELVIS-FX,213,17.02.10.00,F
4104,PELVIS-FX,214,17.02.10.00,F
4105,PELVIS-FX,220,17.02.10.00,E
4106,PELVIS-FX,221,17.02.10.00,E
4107,PELVIS-FX,230,17.02.10.00,E
4108,PELVIS-FX,240,17.02.10.00,E
4109,PELVIS-FX,250,17.02.10.00,F
4110,PELVIS-FX,251,17.02.10.00,E
4111,PELVIS-FX,290,17.02.10.00,E
4112,PELVIS-FX,310,17.02.10.00,F
4113,PELVIS-FX,311,17.02.10.00,F
4114,PELVIS-FX,320,17.02.10.00,F
4115,PELVIS-FX,321,17.02.10.00,F
4116,PELVIS-FX,322,17.02.10.00,F
4117,PELVIS-FX,330,17.02.10.00,F
4118,PELVIS-FX,331,17.02.10.00,F
4119,PELVIS-FX,332,17.02.10.00,F
4120,PELVIS-FX,340,17.02.10.00,G
4121,PELVIS-FX,341,17.02.10.00,G
4122,PELVIS-FX,350,17.02.10.00,G
4123,PELVIS-FX,351,17.02.10.00,G
4124,PELVIS-FX,360,17.02.10.00,G
4125,PELVIS-FX,370,17.02.10.00,G
4126,PELVIS-FX,380,17.02.10.00,I
4127,PELVIS-FX,390,17.02.10.00,H
4128,PELVIS-FX,420,17.02.10.00,G
4129,PELVIS-FX,430,17.02.10.00,H
4130,PELVIS-FX,460,17.02.10.00,H
4131,PELVIS-FX,470,17.02.10.00,H
4132,PELVIS-FX,480,17.02.10.00,H
4133,PELVIS-FX,481,17.02.10.00,I
4134,PELVIS-FX,482,17.02.10.00,J
4135,PELVIS-FX,490,17.02.10.00,I
4136,PELVIS-FX,491,17.02.10.00,H
4137,PELVIS-FX,492,17.02.10.00,I
4138,PELVIS-FX,493,17.02.10.00,I
4139,PELVIS-FX,560,17.02.10.00,I
4140,PELVIS-FX,590,17.02.10.00,J
4141,HIP,110,17.03.XX.XX,D
4142,HIP,111,17.03.XX.XX,D
4143,HIP,112,17.03.XX.XX,C
4144,HIP,120,17.03.XX.XX,C
4145,HIP,210,17.03.XX.XX,E
4146,HIP,211,17.03.XX.XX,E
4147,HIP,212,17.03.XX.XX,E
4148,HIP,213,17.03.XX.XX,F
4149,HIP,214,17.03.XX.XX,F
4150,HIP,220,17.03.XX.XX,E
4151,HIP,221,17.03.XX.XX,E
4152,HIP,230,17.03.XX.XX,E
4153,HIP,240,17.03.XX.XX,E
4154,HIP,250,17.03.XX.XX,F
4155,HIP,251,17.03.XX.XX,E
4156,HIP,290,17.03.XX.XX,E
4157,HIP,310,17.03.XX.XX,F
4158,HIP,311,17.03.XX.XX,F
4159,HIP,320,17.03.XX.XX,F
4160,HIP,321,17.03.XX.XX,F
4161,HIP,322,17.03.XX.XX,F
4162,HIP,330,17.03.XX.XX,F
4163,HIP,331,17.03.XX.XX,F
4164,HIP,332,17.03.XX.XX,F
4165,HIP,340,17.03.XX.XX,G
4166,HIP,341,17.03.XX.XX,G
4167,HIP,350,17.03.XX.XX,G
4168,HIP,351,17.03.XX.XX,G
4169,HIP,360,17.03.XX.XX,G
4170,HIP,370,17.03.XX.XX,G
4171,HIP,380,17.03.XX.XX,I
4172,HIP,390,17.03.XX.XX,H
4173,HIP,420,17.03.XX.XX,G
4174,HIP,430,17.03.XX.XX,H
4175,HIP,460,17.03.XX.XX,H
4176,HIP,470,17.03.XX.XX,H
4177,HIP,480,17.03.XX.XX,H
4178,HIP,481,17.03.XX.XX,I
4179,HIP,482,17.03.XX.XX,J
4180,HIP,490,17.03.XX.XX,I
4181,HIP,491,17.03.XX.XX,H
4182,HIP,492,17.03.XX.XX,I
4183,HIP,493,17.03.XX.XX,I
4184,HIP,560,17.03.XX.XX,I
4185,HIP,590,17.03.XX.XX,J
4186,FEMUR-FX,110,17.04.10.00,D
4187,FEMUR-FX,111,17.04.10.00,D
4188,FEMUR-FX,112,17.04.10.00,C
4189,FEMUR-FX,120,17.04.10.00,C
4190,FEMUR-FX,210,17.04.10.00,E
4191,FEMUR-FX,211,17.04.10.00,E
4192,FEMUR-FX,212,17.04.10.00,E
4193,FEMUR-FX,213,17.04.10.00,F
4194,FEMUR-FX,214,17.04.10.00,F
4195,FEMUR-FX,220,17.04.10.00,E
4196,FEMUR-FX,221,17.04.10.00,E
4197,FEMUR-FX,230,17.04.10.00,E
4198,FEMUR-FX,240,17.04.10.00,E
4199,FEMUR-FX,250,17.04.10.00,F
4200,FEMUR-FX,251,17.04.10.00,E
4201,FEMUR-FX,290,17.04.10.00,E
4202,FEMUR-FX,310,17.04.10.00,F
4203,FEMUR-FX,311,17.04.10.00,F
4204,FEMUR-FX,320,17.04.10.00,F
4205,FEMUR-FX,321,17.04.10.00,F
4206,FEMUR-FX,322,17.04.10.00,F
4207,FEMUR-FX,330,17.04.10.00,F
4208,FEMUR-FX,331,17.04.10.00,F
4209,FEMUR-FX,332,17.04.10.00,F
4210,FEMUR-FX,340,17.04.10.00,G
4211,FEMUR-FX,341,17.04.10.00,G
4212,FEMUR-FX,350,17.04.10.00,G
4213,FEMUR-FX,351,17.04.10.00,G
4214,FEMUR-FX,360,17.04.10.00,G
4215,FEMUR-FX,370,17.04.10.00,G
4216,FEMUR-FX,380,17.04.10.00,I
4217,FEMUR-FX,390,17.04.10.00,H
4218,FEMUR-FX,420,17.04.10.00,G
4219,FEMUR-FX,430,17.04.10.00,H
4220,FEMUR-FX,460,17.04.10.00,H
4221,FEMUR-FX,470,17.04.10.00,H
4222,FEMUR-FX,480,17.04.10.00,H
4223,FEMUR-FX,481,17.04.10.00,I
4224,FEMUR-FX,482,17.04.10.00,J
4225,FEMUR-FX,490,17.04.10.00,I
4226,FEMUR-FX,491,17.04.10.00,H
4227,FEMUR-FX,492,17.04.10.00,I
4228,FEMUR-FX,493,17.04.10.00,I
4229,FEMUR-FX,560,17.04.10.00,I
4230,FEMUR-FX,590,17.04.10.00,J
4231,KNEE,110,17.05.XX.XX,D
4232,KNEE,111,17.05.XX.XX,D
4233,KNEE,112,17.05.XX.XX,C
4234,KNEE,120,17.05.XX.XX,C
4235,KNEE,210,17.05.XX.XX,E
4236,KNEE,211,17.05.XX.XX,E
4237,KNEE,212,17.05.XX.XX,E
4238,KNEE,213,17.05.XX.XX,F
4239,KNEE,214,17.05.XX.XX,F
4240,KNEE,220,17.05.XX.XX,E
4241,KNEE,221,17.05.XX.XX,E
4242,KNEE,230,17.05.XX.XX,E
4243,KNEE,240,17.05.XX.XX,E
4244,KNEE,250,17.05.XX.XX,F
4245,KNEE,251,17.05.XX.XX,E
4246,KNEE,290,17.05.XX.XX,E
4247,KNEE,310,17.05.XX.XX,F
4248,KNEE,311,17.05.XX.XX,F
4249,KNEE,320,17.05.XX.XX,F
4250,KNEE,321,17.05.XX.XX,F
4251,KNEE,322,17.05.XX.XX,F
4252,KNEE,330,17.05.XX.XX,F
4253,KNEE,331,17.05.XX.XX,F
4254,KNEE,332,17.05.XX.XX,F
4255,KNEE,340,17.05.XX.XX,G
4256,KNEE,341,17.05.XX.XX,G
4257,KNEE,350,17.05.XX.XX,G
4258,KNEE,351,17.05.XX.XX,G
4259,KNEE,360,17.05.XX.XX,G
4260,KNEE,370,17.05.XX.XX,G
4261,KNEE,380,17.05.XX.XX,I
4262,KNEE,390,17.05.XX.XX,H
4263,KNEE,420,17.05.XX.XX,G
4264,KNEE,430,17.05.XX.XX,H
4265,KNEE,460,17.05.XX.XX,H
4266,KNEE,470,17.05.XX.XX,H
4267,KNEE,480,17.05.XX.XX,H
4268,KNEE,481,17.05.XX.XX,I
4269,KNEE,482,17.05.XX.XX,J
4270,KNEE,490,17.05.XX.XX,I
4271,KNEE,491,17.05.XX.XX,H
4272,KNEE,492,17.05.XX.XX,I
4273,KNEE,493,17.05.XX.XX,I
4274,KNEE,560,17.05.XX.XX,I
4275,KNEE,590,17.05.XX.XX,J
4276,TIBIA-FX,110,17.06.10.00,D
4277,TIBIA-FX,111,17.06.10.00,D
4278,TIBIA-FX,112,17.06.10.00,C
4279,TIBIA-FX,120,17.06.10.00,C
4280,TIBIA-FX,210,17.06.10.00,E
4281,TIBIA-FX,211,17.06.10.00,E
4282,TIBIA-FX,212,17.06.10.00,E
4283,TIBIA-FX,213,17.06.10.00,F
4284,TIBIA-FX,214,17.06.10.00,F
4285,TIBIA-FX,220,17.06.10.00,E
4286,TIBIA-FX,221,17.06.10.00,E
4287,TIBIA-FX,230,17.06.10.00,E
4288,TIBIA-FX,240,17.06.10.00,E
4289,TIBIA-FX,250,17.06.10.00,F
4290,TIBIA-FX,251,17.06.10.00,E
4291,TIBIA-FX,290,17.06.10.00,E
4292,TIBIA-FX,310,17.06.10.00,F
4293,TIBIA-FX,311,17.06.10.00,F
4294,TIBIA-FX,320,17.06.10.00,F
4295,TIBIA-FX,321,17.06.10.00,F
4296,TIBIA-FX,322,17.06.10.00,F
4297,TIBIA-FX,330,17.06.10.00,F
4298,TIBIA-FX,331,17.06.10.00,F
4299,TIBIA-FX,332,17.06.10.00,F
4300,TIBIA-FX,340,17.06.10.00,G
4301,TIBIA-FX,341,17.06.10.00,G
4302,TIBIA-FX,350,17.06.10.00,G
4303,TIBIA-FX,351,17.06.10.00,G
4304,TIBIA-FX,360,17.06.10.00,G
4305,TIBIA-FX,370,17.06.10.00,G
4306,TIBIA-FX,380,17.06.10.00,I
4307,TIBIA-FX,390,17.06.10.00,H
4308,TIBIA-FX,420,17.06.10.00,G
4309,TIBIA-FX,430,17.06.10.00,H
4310,TIBIA-FX,460,17.06.10.00,H
4311,TIBIA-FX,470,17.06.10.00,H
4312,TIBIA-FX,480,17.06.10.00,H
4313,TIBIA-FX,481,17.06.10.00,I
4314,TIBIA-FX,482,17.06.10.00,J
4315,TIBIA-FX,490,17.06.10.00,I
4316,TIBIA-FX,491,17.06.10.00,H
4317,TIBIA-FX,492,17.06.10.00,I
4318,TIBIA-FX,493,17.06.10.00,I
4319,TIBIA-FX,560,17.06.10.00,I
4320,TIBIA-FX,590,17.06.10.00,J
4321,ANKLE,110,17.07.XX.XX,D
4322,ANKLE,111,17.07.XX.XX,D
4323,ANKLE,112,17.07.XX.XX,C
4324,ANKLE,120,17.07.XX.XX,C
4325,ANKLE,210,17.07.XX.XX,E
4326,ANKLE,211,17.07.XX.XX,E
4327,ANKLE,212,17.07.XX.XX,E
4328,ANKLE,213,17.07.XX.XX,F
4329,ANKLE,214,17.07.XX.XX,F
4330,ANKLE,220,17.07.XX.XX,E
4331,ANKLE,221,17.07.XX.XX,E
4332,ANKLE,230,17.07.XX.XX,E
4333,ANKLE,240,17.07.XX.XX,E
4334,ANKLE,250,17.07.XX.XX,F
4335,ANKLE,251,17.07.XX.XX,E
4336,ANKLE,290,17.07.XX.XX,E
4337,ANKLE,310,17.07.XX.XX,F
4338,ANKLE,311,17.07.XX.XX,F
4339,ANKLE,320,17.07.XX.XX,F
4340,ANKLE,321,17.07.XX.XX,F
4341,ANKLE,322,17.07.XX.XX,F
4342,ANKLE,330,17.07.XX.XX,F
4343,ANKLE,331,17.07.XX.XX,F
4344,ANKLE,332,17.07.XX.XX,F
4345,ANKLE,340,17.07.XX.XX,G
4346,ANKLE,341,17.07.XX.XX,G
4347,ANKLE,350,17.07.XX.XX,G
4348,ANKLE,351,17.07.XX.XX,G
4349,ANKLE,360,17.07.XX.XX,G
4350,ANKLE,370,17.07.XX.XX,G
4351,ANKLE,380,17.07.XX.XX,I
4352,ANKLE,390,17.07.XX.XX,H
4353,ANKLE,420,17.07.XX.XX,G
4354,ANKLE,430,17.07.XX.XX,H
4355,ANKLE,460,17.07.XX.XX,H
4356,ANKLE,470,17.07.XX.XX,H
4357,ANKLE,480,17.07.XX.XX,H
4358,ANKLE,481,17.07.XX.XX,I
4359,ANKLE,482,17.07.XX.XX,J
4360,ANKLE,490,17.07.XX.XX,I
4361,ANKLE,491,17.07.XX.XX,H
4362,ANKLE,492,17.07.XX.XX,I
4363,ANKLE,493,17.07.XX.XX,I
4364,ANKLE,560,17.07.XX.XX,I
4365,ANKLE,590,17.07.XX.XX,J
4366,FOOT-OTHER,110,17.08.06.00,D
4367,FOOT-OTHER,111,17.08.06.00,D
4368,FOOT-OTHER,112,17.08.06.00,C
4369,FOOT-OTHER,120,17.08.06.00,C
4370,FOOT-OTHER,210,17.08.06.00,E
4371,FOOT-OTHER,211,17.08.06.00,E
4372,FOOT-OTHER,212,17.08.06.00,E
4373,FOOT-OTHER,213,17.08.06.00,F
4374,FOOT-OTHER,214,17.08.06.00,F
4375,FOOT-OTHER,220,17.08.06.00,E
4376,FOOT-OTHER,221,17.08.06.00,E
4377,FOOT-OTHER,230,17.08.06.00,E
4378,FOOT-OTHER,240,17.08.06.00,E
4379,FOOT-OTHER,250,17.08.06.00,F
4380,FOOT-OTHER,251,17.08.06.00,E
4381,FOOT-OTHER,290,17.08.06.00,E
4382,FOOT-OTHER,310,17.08.06.00,F
4383,FOOT-OTHER,311,17.08.06.00,F
4384,FOOT-OTHER,320,17.08.06.00,F
4385,FOOT-OTHER,321,17.08.06.00,F
4386,FOOT-OTHER,322,17.08.06.00,F
4387,FOOT-OTHER,330,17.08.06.00,F
4388,FOOT-OTHER,331,17.08.06.00,F
4389,FOOT-OTHER,332,17.08.06.00,F
4390,FOOT-OTHER,340,17.08.06.00,G
4391,FOOT-OTHER,341,17.08.06.00,G
4392,FOOT-OTHER,350,17.08.06.00,G
4393,FOOT-OTHER,351,17.08.06.00,G
4394,FOOT-OTHER,360,17.08.06.00,G
4395,FOOT-OTHER,370,17.08.06.00,G
4396,FOOT-OTHER,380,17.08.06.00,I
4397,FOOT-OTHER,390,17.08.06.00,H
4398,FOOT-OTHER,420,17.08.06.00,G
4399,FOOT-OTHER,430,17.08.06.00,H
4400,FOOT-OTHER,460,17.08.06.00,H
4401,FOOT-OTHER,470,17.08.06.00,H
4402,FOOT-OTHER,480,17.08.06.00,H
4403,FOOT-OTHER,481,17.08.06.00,I
4404,FOOT-OTHER,482,17.08.06.00,J
4405,FOOT-OTHER,490,17.08.06.00,I
4406,FOOT-OTHER,491,17.08.06.00,H
4407,FOOT-OTHER,492,17.08.06.00,I
4408,FOOT-OTHER,493,17.08.06.00,I
4409,FOOT-OTHER,560,17.08.06.00,I
4410,FOOT-OTHER,590,17.08.06.00,J
4411,FOOT-DBE,110,17.08.10.XX,D
4412,FOOT-DBE,111,17.08.10.XX,D
4413,FOOT-DBE,112,17.08.10.XX,C
4414,FOOT-DBE,120,17.08.10.XX,C
4415,FOOT-DBE,210,17.08.10.XX,E
4416,FOOT-DBE,211,17.08.10.XX,E
4417,FOOT-DBE,212,17.08.10.XX,E
4418,FOOT-DBE,213,17.08.10.XX,F
4419,FOOT-DBE,214,17.08.10.XX,F
4420,FOOT-DBE,220,17.08.10.XX,E
4421,FOOT-DBE,221,17.08.10.XX,E
4422,FOOT-DBE,230,17.08.10.XX,E
4423,FOOT-DBE,240,17.08.10.XX,E
4424,FOOT-DBE,250,17.08.10.XX,F
4425,FOOT-DBE,251,17.08.10.XX,E
4426,FOOT-DBE,290,17.08.10.XX,E
4427,FOOT-DBE,310,17.08.10.XX,F
4428,FOOT-DBE,311,17.08.10.XX,F
4429,FOOT-DBE,320,17.08.10.XX,F
4430,FOOT-DBE,321,17.08.10.XX,F
4431,FOOT-DBE,322,17.08.10.XX,F
4432,FOOT-DBE,330,17.08.10.XX,F
4433,FOOT-DBE,331,17.08.10.XX,F
4434,FOOT-DBE,332,17.08.10.XX,F
4435,FOOT-DBE,340,17.08.10.XX,G
4436,FOOT-DBE,341,17.08.10.XX,G
4437,FOOT-DBE,350,17.08.10.XX,G
4438,FOOT-DBE,351,17.08.10.XX,G
4439,FOOT-DBE,360,17.08.10.XX,G
4440,FOOT-DBE,370,17.08.10.XX,G
4441,FOOT-DBE,380,17.08.10.XX,I
4442,FOOT-DBE,390,17.08.10.XX,H
4443,FOOT-DBE,420,17.08.10.XX,G
4444,FOOT-DBE,430,17.08.10.XX,H
4445,FOOT-DBE,460,17.08.10.XX,H
4446,FOOT-DBE,470,17.08.10.XX,H
4447,FOOT-DBE,480,17.08.10.XX,H
4448,FOOT-DBE,481,17.08.10.XX,I
4449,FOOT-DBE,482,17.08.10.XX,J
4450,FOOT-DBE,490,17.08.10.XX,I
4451,FOOT-DBE,491,17.08.10.XX,H
4452,FOOT-DBE,492,17.08.10.XX,I
4453,FOOT-DBE,493,17.08.10.XX,I
4454,FOOT-DBE,560,17.08.10.XX,I
4455,FOOT-DBE,590,17.08.10.XX,J
4456,TOE-ATROPHY,110,17.09.01.00,C
4457,TOE-ATROPHY,111,17.09.01.00,C
4458,TOE-ATROPHY,112,17.09.01.00,C
4459,TOE-ATROPHY,120,17.09.01.00,C
4460,TOE-ATROPHY,210,17.09.01.00,D
4461,TOE-ATROPHY,211,17.09.01.00,D
4462,TOE-ATROPHY,212,17.09.01.00,D
4463,TOE-ATROPHY,213,17.09.01.00,E
4464,TOE-ATROPHY,214,17.09.01.00,D
4465,TOE-ATROPHY,220,17.09.01.00,D
4466,TOE-ATROPHY,221,17.09.01.00,D
4467,TOE-ATROPHY,230,17.09.01.00,D
4468,TOE-ATROPHY,240,17.09.01.00,D
4469,TOE-ATROPHY,250,17.09.01.00,D
4470,TOE-ATROPHY,251,17.09.01.00,D
4471,TOE-ATROPHY,290,17.09.01.00,D
4472,TOE-ATROPHY,310,17.09.01.00,D
4473,TOE-ATROPHY,311,17.09.01.00,E
4474,TOE-ATROPHY,320,17.09.01.00,E
4475,TOE-ATROPHY,321,17.09.01.00,E
4476,TOE-ATROPHY,322,17.09.01.00,E
4477,TOE-ATROPHY,330,17.09.01.00,E
4478,TOE-ATROPHY,331,17.09.01.00,E
4479,TOE-ATROPHY,332,17.09.01.00,F
4480,TOE-ATROPHY,340,17.09.01.00,E
4481,TOE-ATROPHY,341,17.09.01.00,G
4482,TOE-ATROPHY,350,17.09.01.00,E
4483,TOE-ATROPHY,351,17.09.01.00,E
4484,TOE-ATROPHY,360,17.09.01.00,E
4485,TOE-ATROPHY,370,17.09.01.00,F
4486,TOE-ATROPHY,380,17.09.01.00,G
4487,TOE-ATROPHY,390,17.09.01.00,F
4488,TOE-ATROPHY,420,17.09.01.00,F
4489,TOE-ATROPHY,430,17.09.01.00,F
4490,TOE-ATROPHY,460,17.09.01.00,F
4491,TOE-ATROPHY,470,17.09.01.00,F
4492,TOE-ATROPHY,480,17.09.01.00,G
4493,TOE-ATROPHY,481,17.09.01.00,G
4494,TOE-ATROPHY,482,17.09.01.00,H
4495,TOE-ATROPHY,490,17.09.01.00,G
4496,TOE-ATROPHY,491,17.09.01.00,F
4497,TOE-ATROPHY,492,17.09.01.00,G
4498,TOE-ATROPHY,493,17.09.01.00,H
4499,TOE-ATROPHY,560,17.09.01.00,G
4500,TOE-ATROPHY,590,17.09.01.00,H
4501,TOE-ANKYLOSIS,110,17.09.02.00,C
4502,TOE-ANKYLOSIS,111,17.09.02.00,C
4503,TOE-ANKYLOSIS,112,17.09.02.00,C
4504,TOE-ANKYLOSIS,120,17.09.02.00,C
4505,TOE-ANKYLOSIS,210,17.09.02.00,D
4506,TOE-ANKYLOSIS,211,17.09.02.00,D
